Cortical neuron	Astrocyte	Neuroepithelial cell	BMP responsible cell	Unfolded protein responsible cell	Interneuron	Glia progenitor cell	Oligodendrocyte/OPC	Intermediate	Neuron	Cilia-bearing cell	Proteoglycan-expressing cell	Mesoderm
VRK1	0.321485863046649	0.17333354374939	0.616234774891239	0.141741185349905	0.281511762042206	0.283698599402273	0.180579860291193	0.284965859947307	0.246154025357025	0.21087247019769	0.163323656236333	0.205663078139169	0.200332709517739
SOX21	0.0284412167436564	0.282592085631641	0.144964615356055	0.0628252482297099	0.0501259576612172	0.054605441113875	0.199154840826294	0.240849289904836	0.0989675453925567	0.0771210111041042	0.0382135295269385	0.0664227741106002	0.0497727885100783
SLC7A5	0.334994843328613	0.223074663391106	0.404701444467132	0.14498906990592	0.31640981666973	0.248158549176426	0.478326515478773	0.27983386511905	0.26013138869258	0.303559902476745	0.0943374794161875	0.222678851936476	0.39106531748362
THY1	0.620706520418559	0.445055771578823	0.371232398305363	0.192639982758959	0.327127903414752	0.524524436767299	0.234554595044469	0.265186431941853	0.40904058890148	0.321131426527585	0.0659729884160965	0.720778807895721	0.222282325186294
RAB3C	0.604984634728658	0.14998017276931	0.128469964211277	0.104054626382142	0.506518892423498	0.690017337723689	0.149504667151364	0.289339609239056	0.357058666808963	0.403662285978615	0.0353746594093316	0.128629609087092	0.305504864513015
NPFFR2	0.00223563539554248	0.00399768184971905	0.00188996675973137	0.0104967227686474	0.00338732157873359	0.000976073277786849	0.0013601737451637	0.00317447720503544	0.00243796568042326	0.000771285941594507	0.00318876143536916	0.00437443019916373	0.0019265781500308
DSEL	0.306161921074079	0.20589678534983	0.241233217426213	0.155651125463853	0.195580613655183	0.390675898260088	0.194047845719186	0.286794196168286	0.241871133802143	0.171644623125687	0.102995816076269	0.334271967276351	0.133496604565906
PPP1R1A	0.588148217754459	0.194871455058082	0.145084738447164	0.121168544813097	0.252729236413425	0.412772933205403	0.185300866207924	0.199941461703899	0.358438459912644	0.41464861593668	0.0780946364565584	0.118239009028242	0.283244566988144
FAM155A	0.302260111575163	0.111559784349912	0.0913776181261277	0.0545770039422017	0.0941922924797686	0.243306773025786	0.0635992264986187	0.104016695812837	0.15772772524345	0.167116355063387	0.0261476248031244	0.0544861472432661	0.111930147654668
NRCAM	0.249678753678065	0.245381996656598	0.222227180343686	0.106375321308404	0.117442195856404	0.23226301084933	0.1679854188338	0.223906691726465	0.212534438643012	0.291021568340297	0.0807382526264585	0.152522851527976	0.14970357376676
SULT1A1	0.0296837989491308	0.205440534796356	0.1091953389434	0.303193748328623	0.0702575591189768	0.0386028915808014	0.102157147289251	0.0797695483950756	0.128791820919075	0.0206371785563839	0.419482938839355	0.380188788072188	0.161857507039538
NPM1	2.09388246910905	2.31132676807921	2.34996183647576	2.61382220715178	2.51233606234082	2.12574102078834	2.50403404652138	2.43407825840714	2.25493192458426	2.08629147035943	2.41971545841765	2.59309799928796	2.27589028179679
POU6F2	0.0313449656940007	0.0496435287343646	0.047546734208952	0.0370546607018638	0.0149589875022964	0.0391634911444686	0.0334688032453972	0.0371912525458524	0.0425333368785612	0.0269002139519909	0.0314980576193278	0.0319512740654083	0.0156229632523485
NKAIN3	0.355002233755873	0.635616179816097	0.495851002167247	0.164419836770387	0.151422096180498	0.54066038532517	0.3512009487048	0.646816943628047	0.378127799528202	0.59696379781642	0.0790347858095846	0.214580219981094	0.18584957319815
CCDC34	0.437641520178348	0.402133189933592	0.945029364880036	0.414652149240135	0.364554400764606	0.344051688209075	0.35562104102311	0.394758457697741	0.446070150196117	0.292640317119383	0.54038473309501	0.629331355792695	0.321043688983633
SESN2	0.496935056811514	0.329059334656376	0.513018359251171	0.215601335334512	0.537490470757123	0.442832738171455	0.635911210520969	0.376008741515896	0.42943438639356	0.433210270442424	0.138543176022741	0.439135157286927	0.425028456048115
WWTR1	0.030091135073612	0.294472220478557	0.225420387335189	0.237951734623585	0.0569100070877406	0.0499212153635927	0.210143171325363	0.306796740641383	0.235882282358434	0.0794808090211167	0.209510569885037	0.536196085047101	0.318956740543139
LRTM1	0.179742799977823	0.063263387446563	0.0346951019636457	0.0457943731137182	0.0774215739032741	0.327479821572505	0.0389188092264278	0.106150335689912	0.0943505686832635	0.0756456918824052	0.0112984647323558	0.0474501573249961	0.264545906139163
MTHFD2	1.23293262540412	0.463667589949901	0.877574450956354	0.413917825577027	0.971733523368658	0.995921831456027	0.830605325017813	0.589647201775327	0.892774491966605	0.80184068493096	0.248581574584808	0.787537077641002	1.02342085243142
LIMA1	0.197401210446859	0.435084443353625	0.417607473150784	0.248890147176086	0.163896247548027	0.264570795782497	0.321232812536839	0.536667961221778	0.307405362459606	0.375168005687147	0.189335234630641	0.500161816037504	0.504587049508886
PSTPIP1	0.0159323426829179	0.0158583157811476	0.00500129656781828	0.0166162795930348	0.0120047225980793	0.00629516821188808	0.0108926381045026	0.00369555371012684	0.0110022445788947	0.0165342490750662	0.000493291871079184	0.00744078253406649	0.00955902406867245
ZCCHC12	0.574818627587304	0.104411369269064	0.09563174686869	0.110413100672957	0.252442739403324	0.503124453165491	0.102310103256936	0.112958170257072	0.313038687088626	0.315596848882967	0.10643817248023	0.0850577617621843	0.247270787023984
SPINT2	1.34158613240406	0.635865607790479	0.465787461002822	1.37474627426756	1.3613435714383	1.13169123582224	0.674500812596938	0.565418992199703	0.991140861706815	0.679992371592045	1.26431987992462	0.803220633981843	0.937811948783442
SLIT3	0.0437920276895439	0.0762965673081487	0.0368872981438321	0.137786629783191	0.0322137367678478	0.0278029822298897	0.0659175629760469	0.0250436320430578	0.0632054649443334	0.0328908858644072	0.195978702289307	0.248761961140311	0.0345297723436235
ATP1A3	1.19633855233347	0.189315327303841	0.261972963229103	0.165929809053529	0.641154348516888	0.992441510394445	0.321919197726895	0.434566232108903	0.643672860707088	0.769230285087773	0.0797786726139442	0.175994947180023	0.501042267949671
SKA1	0.00830513658153312	0.0117326707262269	0.289029935728604	0.0120159832215688	0.0119389108828188	0.00645607680661808	0.0141197909489153	0.00826828302270675	0.0198878564175207	0.000749631250553882	0.000588218374312351	0.00986192946052343	0.00253998042141707
KIAA1107	0.406215149809144	0.0593620797482822	0.054427479140226	0.0726748951299302	0.219890118917922	0.318527277217914	0.0568536290518798	0.104550540672002	0.194164890591342	0.174179885463287	0.0855256834751175	0.111993202239311	0.169968097312849
PHF19	0.0285937779805972	0.105661036023625	0.365058719994002	0.0635204690695206	0.0472739548986538	0.0248028567436108	0.0745373701744975	0.0894789331087143	0.0657266542295665	0.0692669961024053	0.0312496007349938	0.128625218353034	-0.00145514648762425
TFAP2C	0.0325638264164343	0.135924501948656	0.16288256071292	0.00927271651992819	0.0585415415303555	0.0620232425941828	0.0634830971162966	0.102780858191718	0.0509168377208914	0.116554402754804	0.00666998128089371	0.0339418144712372	0.0259557466737899
RAD51	0.00911818239688417	0.0210552061748378	0.285381012657366	0.00867045744856299	0.00796487964100164	0.0046326626452577	0.0167421540884031	0.023226916795275	0.0246862263463475	0.0129040848553914	0.00291359673544089	0.0219581677072743	-0.00881612978533121
VIPR2	0.0120027170407674	0.107837958692826	0.0538591739120047	0.0712706892089895	0.0172498388732702	0.0213592106685207	0.0748780306017452	0.179100844731827	0.0442786827330112	0.0585724427449483	0.0173156720569699	0.0813605310245903	0.0199450526246209
SH3GL2	0.375605436946938	0.0971299561178699	0.135373551694421	0.0419001845325037	0.199275975675313	0.19128546776048	0.0938038256898371	0.0714185342739396	0.16850550614815	0.28421665279119	0.015140120992982	0.0688811482196608	0.0503735070582506
LIFR	0.113170530986633	0.472794541482242	0.353109500932579	0.137112092539622	0.11207631923543	0.12712782035043	0.37501512170003	0.351886571235002	0.221359678740664	0.177187669900985	0.0548342129137534	0.347469655799265	0.190009178766487
MYT1L	0.467849743409822	0.0373725762468958	0.0561050415603523	0.026835854210144	0.232702327556058	0.414234204893577	0.0504250357331012	0.0709432857865376	0.200536329453106	0.222680944054862	0.020666808078799	0.034671048720535	0.0858069430109182
GAS2	0.0218333515747369	0.0158643828543925	0.0194516347117015	0.00800458642582591	0.0123518166631639	0.0231090729133355	0.0143360178274211	0.028308303214343	0.0471522979994121	0.0755279944768459	0.00563982201477299	0.145956479835005	0.0166369631886795
LRRC4C	0.345326989137774	0.271445333996063	0.183344967083086	0.130311951486343	0.160682126108343	0.402215004268926	0.278928024206948	0.210451172454767	0.266722581973753	0.229995260566075	0.057834798596846	0.256088419658943	0.236157541133219
FAM159B	0.00404117680325863	0.000850364120432786	0.00254488742575413	0.000262016302240772	0.000759866186719831	0.00459385229564663	0.000247585465936529	0.00789342865494722	0.00594227812155564	0.00246657192748323	0.00660845900759377	0.00176642293452891	0.000458273689771843
LURAP1L	0.11477259479723	0.045128163278048	0.0510613978739655	0.0596626309937336	0.119025294493113	0.094098118471916	0.0996936068306797	0.0821549584943764	0.106191770691321	0.0909131562632794	0.0583955479790968	0.183288345176312	0.244939458708952
PYCARD	0.00974454748062341	0.0223886142218862	0.0193645519418484	0.0484375069749884	0.0241449210697262	0.00620676734494041	0.0173873019189308	0.0158172431673532	0.0235863053018508	0.00411864709873333	0.0384772781356993	0.104365534359347	0.00877695149041756
FAM46A	0.197587581558151	0.501012074257929	0.384483326781739	0.4124579305609	0.269710371298403	0.208314378057817	0.451539892831902	0.488290924054483	0.33805151134064	0.242715014602016	0.272675406627911	0.588695811257714	0.328616460269591
RCAN2	0.393478070325089	0.0564361689144414	0.0551945536662315	0.125000950202005	0.195568499135095	0.373320384577646	0.0665668990421362	0.0901657718426115	0.232750897797095	0.151173992682013	0.0531341026008283	0.0836162610186508	0.250422839502112
RCOR2	0.199301765310045	0.0658390450879054	0.144939749626268	0.0433687911481291	0.19332969974439	0.215263167288447	0.108852621359609	0.275203414984348	0.132146962061175	0.314640295281824	0.0232533794413218	0.110180775217828	0.102876028767528
XKR4	0.250283399913276	0.0509186484317546	0.0388010088216428	0.0353784827847453	0.0917391201124067	0.184837598417922	0.0388209771611264	0.0427967913902722	0.131726480346099	0.0763693529860933	0.0194078342988599	0.0449904604815522	0.0988374390982825
XBP1	1.22352877013891	0.914542310014215	0.909616888893368	0.773961987001324	1.4794891996583	1.10326816729861	1.21087478562405	0.911075252066018	1.08244849807927	0.903482816952489	0.620901107916382	1.29728278677019	1.21202970114706
PEX5L	0.178760967527554	0.0155968826560652	0.0155835885796986	0.0238846731429898	0.0792306590009068	0.0772834696640198	0.0203227051174352	0.0417650783921465	0.069776027010864	0.0600089814813813	0.00263040814588477	0.0196432461219073	0.0455007465604976
SORCS1	0.086236142176884	0.10599973160473	0.0866879103710098	0.0522766731189714	0.0579154014837204	0.0774728684306307	0.0714390970149052	0.138081703189189	0.0961277179743507	0.142328438804188	0.0340007205050084	0.139167133552613	0.0422429508470925
MAP3K19	0.00158361833389159	0.0278052349907209	0.00546841184891346	0.110228419392678	0.00231513354590915	0.002559757290153	0.00527821973635348	0.0047689743595649	0.0174251089320093	3.88150185945383e-05	0.383743923883835	0.0101065540081116	0.0160006546496333
CCDC170	0.0112526386041159	0.0899406113033263	0.0602895144542752	0.145062049301568	0.0190009571742251	0.0111850150142863	0.0406440638928942	0.0242145375393228	0.0372907107707771	0.00785245300612944	0.542090594226347	0.0968534003620299	0.023318950569644
CHD7	0.385699683131545	0.505210575818954	0.641509129900296	0.3595287421011	0.311401324016994	0.677290182192989	0.407972187748242	1.16815953643116	0.522647318112599	0.849444938712518	0.215170737556426	0.363476382681056	0.393629925479523
CCDC18	0.0509926129777603	0.0588686564395259	0.290677875928291	0.0431508042808149	0.0770518737537894	0.0549938706754726	0.0797741062840936	0.0917344883600159	0.0876482954725968	0.0385011326046496	0.0823383169500573	0.192837715978347	0.0979669856434377
SLC1A5	0.280596362054852	0.288589101091692	0.604747399993586	0.215216774427303	0.586975671125487	0.227524426142462	0.568094065527649	0.290909636291817	0.339556092860873	0.313890067921733	0.118326217614924	0.556782159395296	0.426504559994486
SEMA3C	0.261281860899441	0.186262782622528	0.14456066410874	0.151352745905158	0.159266489013433	0.283428469591067	0.108038996132371	0.167379829604235	0.232651868087922	0.122631076055574	0.0939262518683656	0.280910109270598	0.130479108173691
EVA1B	0.0126601622735832	0.203329997238382	0.140501846544362	0.220747320977615	0.0514002307046714	0.0126787682338301	0.129641050149765	0.0622273573107011	0.121118548139782	0.0176190414618387	0.210057898446746	0.571428050942878	0.0656166458125939
CCNE2	0.016234215208812	0.0165645456964577	0.192437436463134	0.012134052913125	0.0197400604880317	0.0685662863029734	0.0213543577488671	0.0619563479958899	0.0367805748637031	0.024743681376744	0.0122612558474677	0.0171448251305567	0.0119628413516136
TMEM35	1.1719956695871	0.261216991572876	0.23098644557979	0.191273537899012	0.562727541070985	1.05499564548952	0.259415922066193	0.456707142320805	0.642633334779468	0.722612210751056	0.0827137963416863	0.215545946387978	0.528241725387979
PTPRN	0.529985579251582	0.047639390355692	0.0549574639454896	0.0714993646583711	0.472779307674856	0.372752773718458	0.122089057387908	0.0667547086509601	0.259249592049331	0.215784956197055	0.112407433638045	0.0780669013484399	0.306857075120146
CDK6	0.100101335474732	0.251591071288546	0.288554140554762	0.231872004828296	0.110788117702837	0.190692092401601	0.205572604655803	0.504859629463447	0.261019064918764	0.32754087075175	0.251865737036755	0.450391229581487	0.358898446082935
INHBE	0.0105912781001037	0.0053153008467466	0.0184360923702267	0.00669379624863272	0.0261618892490735	0.0100717423951702	0.0222970725147275	0.00596777210306634	0.0103127707234552	0.00751116046681214	0.0015556144073389	0.0490029500219446	-0.0164918596491019
MAP7D2	0.247616415486177	0.0191525208604148	0.0199866364315142	0.0187921615199185	0.0841042448594842	0.178354248048015	0.0249353835092798	0.0247239975614953	0.108998966821239	0.0394461009410203	0.0122394240399396	0.0317825047135439	0.146030238261347
BMP7	0.0747406915682096	0.347155019692024	0.262884341114199	0.35823549919699	0.0954830940256978	0.0842670035146698	0.241881760177315	0.296893594332242	0.153709955410197	0.132686665975133	0.358034927005985	0.238793271496716	0.160034676375561
LYN	0.0108988570770379	0.0999129213013765	0.0625386341496334	0.1547007024541	0.0148125042703171	0.0112037857953154	0.0676428229627426	0.0381636034944289	0.0395292760852538	0.0157646613452462	0.215834861478525	0.0701941618257881	0.0435924556125554
CTXN1	0.51330964533576	0.345435868219384	0.255918236206659	0.350211434611438	0.247209530200165	0.440981470436347	0.221654000628298	0.356051123637462	0.361488411824842	0.401739769579412	0.518593157459154	0.187679733210206	0.307072241831835
TMOD2	0.491252350625661	0.179876206128549	0.15889258486283	0.0635277047816367	0.240064209497902	0.352304476919322	0.158668655973945	0.172633538789655	0.28836479046238	0.262539066888238	0.0477281986197191	0.128820224681844	0.118599202328419
SLC8A1	0.504206106563137	0.177639560428108	0.160882059492003	0.399936478549058	0.250523120240354	0.345620899848008	0.160946080215488	0.11521790922738	0.301223655928541	0.152978674948728	0.425763310272526	0.232656193622519	0.162569217578309
RHOA	0.86720291888771	1.50703995447278	1.44362492563651	1.36218123189007	1.0901778340009	0.86885000205061	1.35705280184851	1.29932948998461	1.10074284804171	1.01482732483345	1.37391761985122	1.55427730911662	1.09939534413707
FANCI	0.0332287501801806	0.0416148682891688	0.296469639226102	0.0308287617513701	0.0447367925413347	0.0429803036059121	0.0292785638732851	0.0449808982004347	0.0481804481658487	0.0233014447013729	0.0583448340635958	0.0810731705565165	0.0128616074965724
BRINP1	0.317837139262441	0.0947996292735146	0.0406955462130703	0.0818696632724156	0.147592879374504	0.177689542776826	0.0649131427128664	0.056093165478233	0.149752239040783	0.10229002515769	0.0488570934073605	0.0876560703052293	0.0525933390156876
PSD3	0.48200575205782	0.432135370450411	0.339839714202174	0.285838251048918	0.268738002836514	0.361003359791268	0.338960801401838	0.476403555906409	0.374472737417839	0.426355036657353	0.185012826922248	0.414491626683204	0.291399765265321
SGIP1	0.278629210525595	0.1525029314458	0.11579301094958	0.0746157338995671	0.17144003979677	0.336075637502604	0.162244858158724	0.138469351304458	0.195731332943177	0.191193699406664	0.0726915317863926	0.142128454509245	0.152712892283416
KIF21A	1.12013791749913	0.853796951156681	0.860951696145388	0.634194643271344	0.680980568233527	0.973999059081037	0.754337554902626	1.05699744482444	0.885802112288205	1.17372023699477	0.522881746959203	0.534280277634191	0.712650384462825
NLRP1	1.0079227532502	1.21255893334843	0.804826362993474	0.838223667464022	0.8477216880955	0.967592305303041	0.962943133053796	0.938078492626994	0.950177791270532	0.947076300262417	0.741914807900795	0.993151169616236	0.81725916130222
DNM3	0.312636465456622	0.0776224234568547	0.0995525521628323	0.0750812421035705	0.147051275537754	0.224572717230592	0.0700631733221974	0.056515505571918	0.151971018056343	0.0961472556673668	0.1023959770097	0.0989641674982218	0.0703417429792828
ADAM28	0.0128237923154634	0.00433809679921073	0.00464838531657304	0.0142985846990853	0.00143011523219081	0.0110588260622442	0.00450585100353987	0.0117254372293524	0.0128819813118075	0.00576230391363083	0.0188729817422121	0.0300497288789915	0.00918023567230154
CDKN2D	1.683638116357	0.281502144917026	0.701701080031161	0.239783396506922	1.21970513703992	1.3047630632951	0.469341553155116	0.39502845360453	0.965635476360518	0.962728799076959	0.191510285610635	0.37809282254094	0.958807491317302
GRM8	0.0243405886079228	0.0419621975294283	0.0339999248360289	0.180315174991036	0.0185554514096587	0.0265247488096507	0.0208391038774044	0.020743209121302	0.0435040772790145	0.0328989924438606	0.164355225427471	0.0453854950394696	0.0968110090416202
NKAIN4	0.15190718749354	0.47985815296565	0.390881484822717	0.212003848669121	0.270331313779385	0.261161753479158	0.254648503139521	0.530088815089934	0.347188619277088	0.446108255152007	0.074308899371579	0.5151622502231	0.503452434034462
FAM181A	0.0311685185279232	0.479100606162048	0.26677546693124	0.112575112485386	0.037556493055369	0.0489290649042088	0.182833330601521	0.246022436786298	0.130497857045046	0.0611555628989611	0.0815682050212246	0.11275832003903	0.0757257948294377
PBX3	0.404127649506248	0.240921260082158	0.204628027540546	0.14004378941577	0.239424642762615	0.77149786837262	0.222462904752889	0.200941115602568	0.308665759144891	0.357927652810283	0.0955683524308775	0.310107214761422	0.215773763392694
PPP1R15A	1.22595428339374	0.786537436633111	0.73798403243555	0.839792234543177	1.49311521929364	1.10406420528731	1.17662177197521	0.858066506247529	0.975281304184276	1.06864504843377	0.931984092922951	1.07439878316084	1.32782051197076
SEMA6D	0.221363741742111	0.176773796112384	0.112559077951169	0.0892558822398271	0.099206365025476	0.179522245274199	0.103140100498952	0.131788551022369	0.144976906954157	0.227090442894998	0.0661956429554564	0.181933897550403	0.128456665721502
PID1	0.362538437575208	0.197254136218334	0.222294690554999	0.0660246018591849	0.185799624967401	0.287044881630069	0.226616581030995	0.308340313753731	0.231858061068377	0.20047528732479	0.0424997560444803	0.22540338763503	0.149970304722058
OPTN	0.850680925397786	0.652129249032272	0.546190942006308	0.568470147440274	0.744992687814138	0.689774274069166	0.639773122501386	0.445346863636876	0.678798340057561	0.609934983177105	0.548123323576838	0.831552613744177	0.848456574873628
GALNTL6	0.0396414836941526	0.00649860580202617	0.00466450693364017	0.0056957187217188	0.0305369820473646	0.0357051521341344	0.00408741085738264	0.0181920413945364	0.0170690223400727	0.0107727290101248	0.00226430269962501	0.00498536683731264	0.042660105214631
CHRDL1	0.0883457937817053	0.202015908201085	0.25560355990162	0.075617169664789	0.0511832000326603	0.074829185633046	0.133632963269671	0.160902048096895	0.119885180061435	0.234167478616936	0.0224448955811017	0.136129171692011	0.0470575714731571
GPI	0.616666989540187	0.58825415400052	0.452617250150484	0.63648773645671	0.771103971776881	0.504110274430522	0.928466019304786	0.626879965290104	0.598710896644252	0.519767872093068	0.604203413357953	0.703194559542946	0.649906076804443
FNBP1L	0.929539849673605	0.53924543578732	0.5459508243305	0.407714764054317	0.556901861280427	0.981978430022667	0.534198087511151	0.748002988762993	0.659865193242606	0.896284794297206	0.295227894161704	0.563893197181521	0.766454227416397
ANGPTL1	0.00706621232119118	0.128002550636731	0.0646116512216353	0.0280332643209255	0.013048740180642	0.0282601450836108	0.0592950410518783	0.162317531712516	0.072445968698494	0.0378435101552575	0.00160873643301555	0.225344537310093	0.0754113562323288
AKR1C3	0.0354808294482227	0.165954279106246	0.0486310436475105	0.038904622740234	0.035800846370104	0.0304924212692344	0.131123577762029	0.0518057483149874	0.058253257747301	0.0209540108266137	0.0359496660757195	0.0840652434297762	0.000374741151190714
CSPG5	0.132084720165147	0.34915378897371	0.189206995559957	0.115932790922754	0.0637973955707611	0.112086171471023	0.193120204473104	0.191605384443016	0.144176095996953	0.0650052532366886	0.0618887606684837	0.0956511456346703	0.0635437222683729
NRP1	0.192607992990546	0.101387807649682	0.172009808270348	0.07088989601105	0.0832806298286599	0.232603118131701	0.123770970073169	0.131409240878785	0.164585377019073	0.21734376011689	0.0284830020871455	0.363710603446927	0.134281650361267
DHRS3	0.0458095402066066	0.169538471823317	0.129665574243585	0.128816596396331	0.107154629643275	0.0435328014995459	0.230370802644477	0.118053057582432	0.10019699117963	0.0380343829707829	0.0991681429812059	0.320978702050577	0.0977507068218717
POU3F3	0.369748518248654	0.334947999584431	0.304211309111853	0.129200447291257	0.247126625593317	0.436092034254248	0.28786666413333	0.434393161614104	0.248240392737757	0.418289450302533	0.055188932420793	0.122738386936879	0.0730219799011295
CNTN4	0.0562936442595757	0.0367268826280619	0.0400966445299971	0.0725757260136704	0.045913695692305	0.123195193995274	0.0324812436566815	0.0605750708424291	0.0658498863962217	0.0262955043946545	0.0648954858594827	0.1537404269025	0.049608125788799
BCHE	0.245309580535066	0.339273650790989	0.304448390120706	0.151987424829289	0.206296791168555	0.23754561964305	0.288401603360684	0.514916719791007	0.290812354590593	0.357865067445138	0.068700393382572	0.387756627938796	0.176833610625683
PCDH8	0.320282173224186	0.186190247238894	0.168005969851847	0.107200329839874	0.181702252036743	0.21816824267321	0.125760440887697	0.181411748419794	0.225726198200403	0.130966131506016	0.0667821459102754	0.132874838891604	0.116154607423958
PLIN3	0.230140184262884	0.599316197527841	0.655916131790152	0.458336247299147	0.349796686290835	0.232191545481335	0.495944478169688	0.527721121792954	0.41918356700711	0.317021434187348	0.424366866974217	0.670593176631411	0.477400547488834
DYNC1I1	0.289757535235883	0.0556442828708562	0.0773715043108346	0.0553395470153392	0.165647255851424	0.217409956682742	0.0577788676513663	0.08438284288273	0.129733761347535	0.134025692252069	0.0486374853813856	0.0642078371325292	0.10125802022081
CRISPLD1	0.0850061219335	0.578396598098374	0.36741580046881	0.290931588158006	0.130874012196635	0.0730167025056453	0.424573430932967	0.226190554601947	0.213745453461194	0.106476958576674	0.372119519596342	0.396114994136683	0.111402286598491
PLD5	0.0156572599467526	0.0833672407996538	0.0923007347711533	0.0936826184356046	0.0163557555950355	0.0231460440800287	0.0869116668128291	0.00495633953663821	0.0366058254192422	0.00548556054160345	0.0735028147754478	0.0286421104905708	0.0294378143199479
FAM69C	0.0131403392553826	0.208334312423657	0.0504513290252495	0.0379393333806957	0.0172692041206024	0.0143500346977176	0.0612621544428701	0.051915825921875	0.0355354447452462	0.0212507302160446	0.0125141254508274	0.038514537874755	0.011174642207932
SKA3	0.0143804509447442	0.0240347999926494	0.324687123957294	0.0132659465064903	0.0114860730836502	0.0111084757396235	0.0152282409534829	0.0360741050259271	0.0356709173583001	0.0182260471538647	0.0361045587970114	0.0169777811493642	0.00478945524779084
SYT13	0.403233216148103	0.0484830265478065	0.0766639350257317	0.0765856088913044	0.414369417081272	0.255442465327502	0.105291906805325	0.0572617383614793	0.222054900234557	0.111326284691884	0.0453766420105132	0.066115622795255	0.177296922824794
LMNB1	0.297825293785837	0.181703210284038	0.699465861049455	0.150545347711025	0.239681872469953	0.374138232939048	0.136753312837966	0.358957980167018	0.260072054008426	0.357134222405071	0.0734381030316265	0.182060701156589	0.11548233471105
ABHD2	0.183841959152128	0.286150469611727	0.216787829442873	0.422084667847618	0.128075481686562	0.167499393317291	0.177324098928841	0.203681818389643	0.217401033337538	0.185469885641589	0.737189968873124	0.36934448631273	0.231475943188498
LINGO1	0.454630559978386	0.0797666043683352	0.0710084656942356	0.0980626907080094	0.212814581877732	0.255095817091927	0.0809527247781619	0.124934868961936	0.226140406649374	0.222226687596204	0.122455816030328	0.115585006128264	0.1481641757331
CELF3	0.652902668461402	0.0745337337274647	0.114368481928859	0.0503758366136922	0.31869123626013	0.593965690972422	0.0938574748111983	0.331276362433816	0.332330252812274	0.779310090925746	0.0263857048661708	0.0876295482000897	0.20162061249021
SMARCA2	0.394514616009655	0.461839859073353	0.349816659828955	0.846426717538944	0.317181621390186	0.316595815667383	0.320068322921429	0.353336428285416	0.451258577664813	0.298819788611408	0.923576413041633	0.699939009383667	0.413470189224179
CFHR1	0.0110442038283958	0.00292336471493646	0.00308389787375898	0.00265714208055452	0.0105908303205463	0.00221610130377885	0.00204890063484293	0.0250322970880953	0.0185082757289244	-2.78489263937885e-05	0.000710929223071131	0.0243349528330657	0.0240123504426679
TPD52	0.322115077316306	0.177515594808805	0.227956392472005	0.129017989007347	0.282465428437347	0.221268070542503	0.198546145449628	0.182335088363628	0.190000011589641	0.222926329786504	0.0718734016541837	0.134860598084912	0.266439939869043
CHST9	0.0124578444648516	0.0967015566635708	0.0385483715643398	0.0412761357344694	0.00535311036285439	0.0241062739304245	0.0268732191278727	0.0511046066416642	0.0261625817148721	0.00472674644589956	0.0323524882654949	0.0314752798374273	0.000858267823300693
EPHA3	0.14269283484007	0.0870083496051672	0.0661059670268804	0.102997190370796	0.0872947189732036	0.129175819238642	0.0888935761002033	0.12701653963181	0.117860465634623	0.174859545713378	0.102242217279314	0.239647851030875	0.149833740249783
GRIK2	0.0692312504634875	0.016633777178855	0.00999492279916882	0.00506077967869718	0.0250510382842497	0.0708833005539229	0.0126980208653587	0.061436558928859	0.0405690491220016	0.0475561667287349	0.0130637074445291	0.0693553582057545	0.0617610466983516
AUTS2	0.547966061548591	0.227972251614701	0.357418259722033	0.161458916692123	0.292819138234645	0.504881807403043	0.261779737460428	0.537197233178016	0.398898574087572	0.602171831841999	0.182244730391503	0.308616727557924	0.380983632973815
SLITRK2	0.0881212501237383	0.314384890499683	0.25253451923329	0.0740692220651597	0.0970099436684669	0.105567582220956	0.318121397721023	0.235683149635421	0.148756201332132	0.156963412687636	0.0401054699467647	0.119689648422093	0.0879464629649079
ANKS1B	0.444150008733376	0.31226778072576	0.290429947520375	0.0882456817244144	0.176669032000846	0.364612379687099	0.301314219812614	0.264982039415419	0.282077355355789	0.395174766154443	0.0795411550376158	0.145387217684387	0.102501636567955
SAMD11	0.0642149989075589	0.141228865275539	0.119211356344555	0.163449012860086	0.0658279165876412	0.0894584385635057	0.070381134469754	0.11848316355164	0.138006666260783	0.0992531668290853	0.0908281468451546	0.322171530810809	0.236813891367642
SLITRK4	0.439806768712044	0.0868868362346625	0.058110141409595	0.0755596746455039	0.207267430181768	0.424804909347662	0.0777333972963292	0.0932897842769922	0.221689378733078	0.16929215771603	0.0579889745756528	0.0817187697442582	0.179838597163762
HK2	0.12033800547851	0.0600806328789767	0.0694663155669759	0.0513459934972552	0.300010259636913	0.0844903894783378	0.25539178761072	0.110659375055659	0.102833137382083	0.11901204260186	0.0473635527628858	0.0633487832059848	0.0467922100910502
LMO2	0.16943604288534	0.260784486083823	0.102214222633281	0.157032905594258	0.169301055868353	0.150025437062914	0.167945820174277	0.142367041960224	0.193413595810277	0.337286114646514	0.34888137132433	0.14725171858401	0.116431583134429
EVA1C	0.0619358876892802	0.20074038579311	0.146777165375988	0.0965282572744426	0.0426157252452967	0.0447154826727438	0.109964887872547	0.0797001088603553	0.0861062846182566	0.0457007871373075	0.0406730417267026	0.0672869949780314	0.0478145836746265
